a E-2
list E-2
itemizing E-2
the E-2
nature E-2
and E-2
amount E-2
of E-2
the E-2
damages E-2
we E-2
have E-2
suffered E-2
because E-2
of E-2
your E-2
broken E-2
promises E-2
. None

During None
any T-1
such T-1
vacancy T-1
, None
you E-1
agree E-1
to E-1
maintain E-1
the E-1
temperature E-1
in E-1
the E-1
Dwelling E-1
at E-1
not E-1
less E-1
than E-1
60 E-1
degrees E-1
. None

If None
you E-1
remain E-1
in E-1
the E-1
Dwelling E-1
without E-1
our E-1
written E-1
consent E-1
past E-1
the E-1
term E-1
of E-1
this E-1
Lease E-1
, None
we E-2
may E-2
, E-2
at E-2
our E-2
option E-2
, E-2
elect E-2
to E-2
construe E-2
such E-2
holding E-2
over E-2
by E-2
you E-2
as E-2
a E-2
tenancy E-2
from E-2
month E-2
to E-2
month E-2
, E-2
subject E-2
to E-2
all E-2
of E-2
the E-2
other E-2
terms E-2
and E-2
conditions E-2
in E-2
this E-2
Lease E-2
, E-2
except E-2
the E-2
Monthly E-2
Rent E-2
which E-2
shall E-2
be E-2
two E-2
times E-2
the E-2
amount E-2
of E-2
the E-2
Monthly E-2
Rent E-2
during None
the T-1
last T-1
month T-1
of T-1
the T-1
Lease T-1
Term T-1
. None

you E-1
move E-1
out E-1
of E-1
the E-1
Dwelling E-1
before None
the T-1
end T-1
of T-1
the T-1
Lease T-1
Term T-1
. None

If None
we E-2
have E-2
to E-2
serve E-2
you E-2
with E-2
a E-2
notice E-2
to E-2
quit E-2
possession E-2
of E-2
the E-2
Dwelling E-2
during None
the T-1
term T-1
of T-1
this T-1
Lease T-1
, None
you E-3
will E-3
pay E-3
us E-3
damages E-3
in E-3
an E-3
amount E-3
equivalent E-3
to E-3
the E-3
per E-3
diem E-3
Monthly E-3
Rent E-3
for E-3
each E-3
day E-3
after None
you E-1
vacate E-1
. None

Within None
60 T-1
days T-1
of None
the E-1
end E-1
of E-1
the E-1
Lease E-1
if None
it E-2
becomes E-2
necessary E-2
to E-2
us E-2
, None
you E-3
shall E-3
permit E-3
us E-3
or E-3
brokers E-3
to E-3
show E-3
the E-3
Dwelling E-3
to E-3
prospective E-3
or E-3
actual E-3
tenants E-3
, E-3
buyers E-3
, E-3
appraisers E-3
or E-3
mortgage E-3
lenders E-3
, E-3
to E-3
hold E-3
Broker E-3
open E-3
houses E-3
and E-3
to E-3
place E-3
a E-3
key E-3
box E-3
upon E-3
the E-3
Dwelling E-3
for E-3
the E-3
showing E-3
of E-3
the E-3
Dwelling E-3
by E-3
brokers E-3
to E-3
prospective E-3
tenants E-3
or E-3
buyers E-3
. None

you E-2
may E-2
vacate E-2
the E-2
Dwelling E-2
and E-2
notify E-2
us E-2
in E-2
writing E-2
within None
14 T-1
days T-1
of None
your E-1
intention E-1
to E-1
end E-1
this E-1
Lease E-1
. None

Your E-1
rights E-1
under E-1
this E-1
Lease E-1
shall E-1
end E-1
at E-1
our E-1
option E-1
if None
an E-2
attachment E-2
or E-2
execution E-2
is E-2
levied E-2
against E-2
your E-2
estate E-2
and E-2
not E-2
satisfied E-2
within None
72 T-1
hours T-1
. None

If None
the E-1
Tenant E-1
plans E-1
to E-1
leave E-1
on None
or None
after None
the T-1
first T-1
of T-1
any T-1
month T-1
, None
they E-2
are E-2
responsible E-2
for E-2
that E-2
month E-2
's E-2
full E-2
rent E-2
. None

At E-1
the E-1
signing E-1
of E-1
this E-1
Lease E-1
, E-1
Tenant E-1
shall E-1
deposit E-1
with E-1
Landlord E-1
, E-1
in E-1
trust E-1
, E-1
a E-1
security E-1
deposit E-1
of E-1
$ E-1
_________ E-1
as E-1
security E-1
for E-1
the E-1
performance E-1
by E-1
Tenant E-1
of E-1
the E-1
terms E-1
under E-1
this E-1
Lease E-1
and E-1
for E-1
any E-1
damages E-1
caused E-1
by E-1
Tenant E-1
, E-1
Tenant E-1
's E-1
family E-1
, E-1
agents E-1
and E-1
visitors E-1
to E-1
the E-1
Premises E-1
during None
the T-1
term T-1
of T-1
this T-1
Lease T-1
. None

Landlord E-1
may E-1
, E-1
at E-1
its E-1
option E-1
, E-1
hold E-1
Tenant E-1
liable E-1
for E-1
any E-1
difference E-1
between E-1
the E-1
rent E-1
that E-1
would E-1
have E-1
been E-1
payable E-1
under E-1
this E-1
Lease E-1
during None
the T-1
balance T-1
of T-1
the T-1
unexpired T-1
term T-1
. None

In None
the None
event None
Landlord E-2
is E-2
unable E-2
to E-2
re-let E-2
the E-2
Premises E-2
during None
any T-1
remaining T-1
term T-1
of T-1
this T-1
Lease T-1
, None
after None
default E-1
by E-1
Tenant E-1
, None
Landlord E-3
may E-3
at E-3
its E-3
option E-3
hold E-3
Tenant E-3
liable E-3
for E-3
the E-3
balance E-3
of E-3
the E-3
unpaid E-3
rent E-3
under E-3
this E-3
Lease E-3
. None

If None
during None
the T-1
term T-1
of T-1
this T-1
Lease T-1
, None
in E-1
Tenant E-1
's E-1
opinion E-1
, E-1
the E-1
conditions E-1
change E-1
, None
Tenant E-2
shall E-2
promptly E-2
provided E-2
reasonable E-2
notice E-2
to E-2
Landlord E-2
. None

If None
the E-1
Premises E-1
or E-1
part E-1
of E-1
the E-1
Premises E-1
are E-1
damaged E-1
or E-1
destroyed E-1
by E-1
fire E-1
or E-1
other E-1
casualty E-1
not E-1
due E-1
to E-1
Tenant E-1
's E-1
negligence E-1
, None
the E-2
rent E-2
will E-2
be E-2
abated E-2
during None
the T-1
time T-1
that T-1
the T-1
Premises T-1
are T-1
uninhabitable T-1
. None

Tenant E-1
will E-1
, E-1
at E-1
Tenant E-1
's E-1
sole E-1
expense E-1
, E-1
keep E-1
and E-1
maintain E-1
the E-1
Premises E-1
in E-1
good E-1
, E-1
clean E-1
and E-1
sanitary E-1
condition E-1
and E-1
repair E-1
during None
the T-1
term T-1
of T-1
this T-1
Lease T-1
and T-1
any T-1
renewal T-1
thereof T-1
. None

In None
the None
event None
Tenant E-1
remains E-1
in E-1
possession E-1
the E-1
Premises E-1
for E-1
any E-1
period E-1
after None
the T-1
expiration T-1
of T-1
the T-1
Lease T-1
Term T-1
, None
a E-2
new E-2
month-to-month E-2
tenancy E-2
shall E-2
be E-2
created E-2
subject E-2
to E-2
the E-2
same E-2
terms E-2
and E-2
conditions E-2
of E-2
this E-2
Lease E-2
at E-2
a E-2
monthly E-2
rental E-2
rate E-2
of E-2
the E-2
same E-2
in E-2
this E-2
agreement E-2
. None

If None
Tenant E-1
abandons E-1
the E-1
Premises E-1
of E-1
any E-1
personal E-1
property E-1
during None
the T-1
term T-1
of T-1
this T-1
Lease T-1
, None
Landlord E-2
may E-2
at E-2
is E-2
option E-2
enter E-2
the E-2
Premises E-2
by E-2
any E-2
legal E-2
means E-2
without E-2
liability E-2
to E-2
Tenant E-2
and E-2
may E-2
at E-2
Landlord E-2
's E-2
option E-2
terminate E-2
the E-2
Lease E-2
. None

Landlord E-1
or E-1
Landlord E-1
's E-1
agent E-1
may E-1
display E-1
`` E-1
For E-1
Sale E-1
'' E-1
or E-1
`` E-1
For E-1
Rent E-1
'' E-1
or E-1
`` E-1
Vacancy E-1
'' E-1
or E-1
similar E-1
signs E-1
on E-1
or E-1
about E-1
the E-1
Premises E-1
and E-1
enter E-1
to E-1
show E-1
the E-1
Premises E-1
to E-1
prospective E-1
tenants E-1
during None
the T-1
last T-1
____ T-1
days T-1
of T-1
this T-1
Lease T-1
. None

If None
Tenant E-1
fails E-1
to E-1
give E-1
the E-1
notice E-1
required E-1
by E-1
Section E-1
17 E-1
below E-1
prior None
to None
expiration T-1
of T-1
the T-1
term T-1
, None
the E-2
term E-2
of E-2
this E-2
Agreement E-2
will E-2
be E-2
extended E-2
on E-2
a E-2
month-to-month E-2
basis E-2
thereafter E-2
. None

In None
the None
event None
Tenant E-1
fails E-1
to E-1
pay E-1
rent E-1
when E-1
due E-1
, None
Tenant E-2
shall E-2
pay E-2
a E-2
late E-2
fee E-2
of E-2
$ E-2
plus E-2
$ E-2
per E-2
day E-2
for E-2
each E-2
day E-2
after None
days T-1
that T-1
the T-1
sum T-1
was T-1
due T-1
. None

Upon None
execution T-1
of T-1
this T-1
Agreement T-1
, None
Tenant E-1
shall E-1
deposit E-1
with E-1
Property E-1
Manager E-1
as E-1
a E-1
Security E-1
Deposit E-1
the E-1
sum E-1
stated E-1
in E-1
Section E-1
1 E-1
. None

during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
, None
the E-1
Landlord E-1
may E-1
claim E-1
, E-1
from E-1
the E-1
Security E-1
Deposit E-1
, E-1
such E-1
amounts E-1
due E-1
to E-1
Landlord E-1
under E-1
this E-1
Agreement E-1
. None

Upon None
termination E-1
of E-1
the E-1
tenancy E-1
, None
Tenant T-1
agrees T-1
to T-1
provide T-1
Landlord T-1
with T-1
a T-1
forwarding T-1
address T-1
to T-1
prevent T-1
a T-1
delay T-1
in T-1
receiving T-1
the T-1
accounting T-1
and T-1
any T-1
refund T-1
. None

Upon None
execution E-1
of E-1
the E-1
Agreement E-1
, None
Tenant T-1
shall T-1
receive T-1
the T-1
following T-1
: None

Tenant E-1
shall E-1
make E-1
a E-1
key E-1
deposit E-1
( E-1
if E-1
any E-1
) E-1
in E-1
the E-1
amount E-1
set E-1
fourth E-1
in E-1
Section E-1
1 E-1
upon None
execution T-1
of T-1
this T-1
Agreement T-1
. None

For E-1
all E-1
utilities E-1
marked E-1
with E-1
a E-1
`` E-1
T E-1
'' E-1
, E-1
Tenant E-1
is E-1
responsible E-1
for E-1
connecting E-1
these E-1
utilities E-1
in E-1
Tenant E-1
's E-1
name E-1
immediately E-1
upon None
commencement T-1
of T-1
this T-1
Agreement T-1
. None

Property E-2
Manager E-2
will E-2
invoice E-2
Tenant E-2
monthly E-2
for E-2
Special E-2
Utilities E-2
, E-2
and E-2
payment E-2
of E-2
each E-2
invoice E-2
is E-2
due E-2
within None
fifteen T-1
( T-1
15 T-1
) T-1
days T-1
of None
the E-1
date E-1
of E-1
an E-1
invoice E-1
. None

Such E-1
notice E-1
shall E-1
be E-1
in E-1
writing E-1
and E-1
shall E-1
be E-1
provided E-1
to E-1
Property E-1
Manager E-1
prior None
to None
the T-1
first T-1
day T-1
of T-1
the T-1
last T-1
month T-1
of T-1
the T-1
lease T-1
term T-1
set T-1
in T-1
Section T-1
3 T-1
of T-1
this T-1
Agreement T-1
. None

Upon None
termination T-1
of T-1
the T-1
tenancy T-1
, None
Tenant E-1
shall E-1
surrender E-1
and E-1
vacate E-1
the E-1
Premises E-1
and E-1
shall E-1
remove E-1
all E-1
personal E-1
property E-1
except E-1
for E-1
personal E-1
property E-1
belonging E-1
to E-1
Landlord E-1
. None

Tenant E-2
agrees E-2
to E-2
make E-2
such E-2
report E-2
immediately E-2
and E-2
in E-2
any E-2
case E-2
within None
24 T-1
hours T-1
of None
the E-1
occurrence E-1
. None

Tenant E-2
agrees E-2
to E-2
test E-2
smoke E-2
detector E-2
( E-2
s E-2
) E-2
within None
one T-1
( T-1
1 T-1
) T-1
hour T-1
after None
execution E-1
of E-1
this E-1
Agreement E-1
. None

The E-1
Buyer E-1
shall E-1
accept E-1
or E-1
reject E-1
the E-1
said E-1
object E-1
of E-1
sale E-1
and E-1
notify E-1
the E-1
Seller E-1
as E-1
to E-1
the E-1
rejection E-1
of E-1
in E-1
non-conformance E-1
to E-1
the E-1
standards E-1
required E-1
by E-1
the E-1
Buyer E-1
within None
{ T-1
periodOf18 T-1
} T-1
. None

The E-1
Parties E-1
, E-1
its E-1
agents E-1
and E-1
employees E-1
, E-1
shall E-1
keep E-1
confidential E-1
the E-1
confidential E-1
information E-1
received E-1
within None
the T-1
course T-1
of T-1
this T-1
agreement T-1
. None

The E-1
term E-1
of E-1
this E-1
Agreement E-1
is E-1
for E-1
[ E-1
NUMBER E-1
] E-1
year E-1
from None
the T-1
date T-1
of T-1
its T-1
execution T-1
by T-1
Provider T-1
. None

Provider E-1
will E-1
invoice E-1
Client E-1
for E-1
Services E-1
performed E-1
within None
[ T-1
NUMBER T-1
] T-1
days T-1
of T-1
performance T-1
. None

Client E-2
will E-2
pay E-2
Provider E-2
as E-2
set E-2
forth E-2
in E-2
each E-2
Statement E-2
of E-2
Work E-2
within None
[ T-1
NUMBER T-1
] T-1
days T-1
of None
receipt E-1
and E-1
acceptance E-1
of E-1
such E-1
invoice E-1
. None

Immediately None
upon None
receipt E-1
of E-1
said E-1
Deliverables E-1
, None
not None
more None
than None
10 T-1
business T-1
days T-1
Client E-2
shall E-2
promptly E-2
perform E-2
testing E-2
of E-2
the E-2
Deliverables E-2
to E-2
confirm E-2
that E-2
the E-2
Deliverables E-2
perform E-2
in E-2
accordance E-2
with E-2
the E-2
documentation E-2
or E-2
other E-2
standards E-2
applicable E-2
thereto E-2
as E-2
set E-2
forth E-2
in E-2
the E-2
applicable E-2
Statement E-2
of E-2
Work E-2
. None

Within None
2 T-1
business T-1
days T-1
following None
the E-1
end E-1
of E-1
the E-1
Acceptance E-1
Period E-1
, None
Client E-2
shall E-2
either E-2
provide E-2
Provider E-2
with E-2
written E-2
acceptance E-2
of E-2
the E-2
Deliverables E-2
, E-2
or E-2
deliver E-2
to E-2
Provider E-2
a E-2
detailed E-2
written E-2
statement E-2
of E-2
nonconformities E-2
to E-2
be E-2
corrected E-2
prior E-2
to E-2
Client E-2
's E-2
acceptance E-2
of E-2
the E-2
Deliverables E-2
. None

Unless None
otherwise E-3
agreed E-3
to E-3
in E-3
writing E-3
by E-3
the E-3
parties E-3
, None
Provider E-2
will E-2
redeliver E-2
corrected E-2
Deliverables E-2
to E-2
Client E-2
within E-2
a E-2
a T-1
reasonable E-2
reasonable T-1
amount E-2
amount T-1
of E-2
of T-1
time E-2
time T-1
after None
receipt E-1
of E-1
such E-1
statement E-1
of E-1
nonconformities E-1
. None

If None
Client E-2
fails E-2
to E-2
provide E-2
a E-2
written E-2
acceptance E-2
or E-2
a E-2
written E-2
statement E-2
of E-2
nonconformities E-2
within None
two T-1
( T-1
2 T-1
) T-1
business T-1
days T-1
following None
the E-1
last E-1
Acceptance E-1
Period E-1
, None
the E-3
Deliverables E-3
shall E-3
be E-3
deemed E-3
immediately E-3
accepted E-3
by E-3
Client E-3
. None

if None
Provider E-2
does E-2
not E-2
receive E-2
it E-2
in E-2
written E-2
form E-2
, None
it E-3
is E-3
declared E-3
by E-3
Client E-3
in E-3
writing E-3
to E-3
be E-3
confidential E-3
within None
thirty T-1
( T-1
30 T-1
) T-1
days T-1
after None
disclosure E-1
. None

All E-1
obligations E-1
of E-1
Provider E-1
under E-1
this E-1
Section E-1
shall E-1
survive E-1
the E-1
termination E-1
of E-1
this E-1
Agreement E-1
for None
a T-1
period T-1
of T-1
five T-1
( T-1
5 T-1
) T-1
years T-1
. None

Upon None
termination T-1
or T-1
expiration T-1
of T-1
this T-1
Agreement T-1
, None
Provider E-1
will E-1
assemble E-1
and E-1
turn E-1
over E-1
in E-1
an E-1
orderly E-1
fashion E-1
to E-1
authorized E-1
representatives E-1
of E-1
Client E-1
all E-1
documents E-1
, E-1
write-ups E-1
, E-1
notes E-1
, E-1
computer E-1
programs E-1
, E-1
and E-1
other E-1
material E-1
related E-1
to E-1
the E-1
Services E-1
. None

The E-3
other E-3
may E-3
terminate E-3
this E-3
Agreement E-3
if None
the E-2
breaching E-2
party E-2
does E-2
not E-2
cure E-2
the E-2
breach E-2
within None
thirty T-1
( T-1
30 T-1
) T-1
days T-1
of None
written E-1
notice E-1
of E-1
same E-1
. None

Termination E-1
shall E-1
be E-1
without E-1
prejudice E-1
to E-1
any E-1
rights E-1
which E-1
may E-1
have E-1
been E-1
accrued E-1
to E-1
either E-1
party E-1
before None
termination T-1
. None

Strategic E-1
Partner E-1
grants E-1
to E-1
the E-1
Company E-1
a E-1
non-exclusive E-1
right E-1
to E-1
promote E-1
Strategic E-1
Partner E-1
's E-1
Products E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

The E-1
initial E-1
term E-1
of E-1
this E-1
Agreement E-1
shall E-1
be E-1
one E-1
( E-1
1 E-1
) E-1
year E-1
from None
the T-1
date T-1
hereof T-1
. None

Payments E-2
for E-2
the E-2
commission E-2
owed E-2
for E-2
all E-2
Products E-2
sold E-2
to E-2
Company E-2
Customers E-2
shall E-2
be E-2
made E-2
within None
30 T-1
days T-1
after None
the E-1
close E-1
of E-1
the E-1
month E-1
in E-1
which E-1
purchases E-1
are E-1
made E-1
. None

Strategic E-2
Partner E-2
shall E-2
provide E-2
to E-2
the E-2
Company E-2
a E-2
written E-2
commission E-2
report E-2
within None
30 T-1
days T-1
after None
the E-1
close E-1
of E-1
each E-1
month E-1
. None

Strategic E-1
Partner E-1
grants E-1
to E-1
the E-1
Company E-1
a E-1
worldwide E-1
, E-1
non-exclusive E-1
, E-1
royalty E-1
free E-1
license E-1
to E-1
produce E-1
, E-1
publicly E-1
publish E-1
and E-1
distribute E-1
, E-1
in E-1
both E-1
print E-1
and E-1
electronic E-1
form E-1
, E-1
the E-1
Strategic E-1
Partner E-1
Content E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

Vendor E-1
appoints E-1
Company E-1
as E-1
Vendor E-1
' E-1
s E-1
non-exclusive E-1
worldwide E-1
distributor E-1
and E-1
subject E-1
to E-1
all E-1
terms E-1
and E-1
conditions E-1
of E-1
this E-1
Agreement E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

Vendor E-1
grants E-1
to E-1
Company E-1
a E-1
non-exclusive E-1
, E-1
non-transferrable E-1
license E-1
and E-1
subject E-1
to E-1
all E-1
terms E-1
and E-1
conditions E-1
of E-1
this E-1
Agreement E-1
during None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
. None

During None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
, None
Vendor E-1
agrees E-1
to E-1
deliver E-1
to E-1
Company E-1
, E-1
for E-1
transmission E-1
to E-1
Licensees E-1
by E-1
Company E-1
, E-1
such E-1
copies E-1
of E-1
updates E-1
, E-1
enhancements E-1
, E-1
bug-fixes E-1
and E-1
corrections E-1
to E-1
or E-1
of E-1
the E-1
Products E-1
, E-1
in E-1
object E-1
code E-1
form E-1
, E-1
that E-1
Vendor E-1
may E-1
make E-1
available E-1
from E-1
time E-1
to E-1
time E-1
in E-1
Vendor E-1
's E-1
sole E-1
discretion E-1
. None

Company E-2
shall E-2
pay E-2
Vendor E-2
royalties E-2
for E-2
ticense E-2
of E-2
each E-2
of E-2
the E-2
Products E-2
to E-2
Licensees E-2
in E-2
the E-2
amounts E-2
calculated E-2
pursuant E-2
to E-2
the E-2
formulae E-2
set E-2
forth E-2
at E-2
Exhibit E-2
E E-2
( E-2
`` E-2
Royalties E-2
'' E-2
) E-2
, E-2
due E-2
and E-2
payable E-2
within None
thirty T-1
( T-1
30 T-1
) T-1
days T-1
following None
the E-1
end E-1
of E-1
each E-1
calendar E-1
quarter E-1
. None

Company E-2
agrees E-2
that E-2
it E-2
will E-2
achieve E-2
the E-2
Quota E-2
for E-2
Royalties E-2
paid E-2
to E-2
Vendor E-2
from E-2
Company E-2
's E-2
licensing E-2
of E-2
the E-2
Products E-2
to E-2
Licensees E-2
from E-2
or E-2
via E-2
the E-2
Site E-2
during None
each T-1
successive T-1
twelve T-1
( T-1
12 T-1
) T-1
month T-1
period T-1
after None
the E-1
effective E-1
date E-1
of E-1
this E-1
Agreement E-1
. None

The E-1
term E-1
`` E-1
Quota E-1
'' E-1
means E-1
all E-1
Royalties E-1
actually E-1
paid E-1
to E-1
Company E-1
during None
the T-1
twelve T-1
( T-1
12 T-1
) T-1
month T-1
period T-1
. None

The E-2
Quota E-2
for E-2
subsequent E-2
twelve E-2
( E-2
12 E-2
) E-2
month E-2
periods E-2
will E-2
be E-2
set E-2
by E-2
the E-2
Vendor E-2
upon None
ninety T-1
( T-1
90 T-1
) T-1
days T-1
prior None
written E-1
notice E-1
. None

In None
case None
of None
failure E-1
of E-1
the E-1
Vendor E-1
to E-1
otherwise E-1
notify E-1
the E-1
Company E-1
, None
the E-2
Quota E-2
will E-2
be E-2
equal E-2
to E-2
one E-2
hundred E-2
and E-2
fifteen E-2
percent E-2
( E-2
115 E-2
% E-2
) E-2
of E-2
the E-2
Quota E-2
during None
the T-1
previous T-1
twelve T-1
( T-1
12 T-1
) T-1
month T-1
period T-1
. None

If None
Company E-2
fails E-2
to E-2
achieve E-2
the E-2
Quota E-2
in E-2
any E-2
twelve E-2
( E-2
12 E-2
) E-2
month E-2
period E-2
, None
Vendor E-3
may E-3
terminate E-3
this E-3
Agreement E-3
upon E-3
ninety E-3
ninety T-1
( E-3
( T-1
90 E-3
90 T-1
) E-3
) T-1
days E-3
days T-1
prior None
witten E-1
notice E-1
to E-1
Vendor E-1
. None

Within None
thirty T-1
( T-1
30 T-1
) T-1
days T-1
after T-1
the E-1
the T-1
end E-1
end T-1
of E-1
of T-1
each E-1
each T-1
calendar E-1
calendar T-1
quarter E-1
quarter T-1
, None
any E-2
unpaid E-2
Royalties E-2
shall E-2
accrue E-2
interest E-2
at E-2
one E-2
and E-2
one E-2
half E-2
percent E-2
( E-2
1.5 E-2
% E-2
) E-2
per E-2
month E-2
. None

Throughout None
the T-1
term T-1
of T-1
this T-1
Agreement T-1
, None
Vendor E-1
shall E-1
have E-1
the E-1
right E-1
to E-1
have E-1
its E-1
auditors E-1
examine E-1
the E-1
Records E-1
for E-1
the E-1
sole E-1
purpose E-1
of E-1
certifying E-1
the E-1
accuracy E-1
of E-1
Reports E-1
, E-1
determining E-1
the E-1
amount E-1
of E-1
Royalties E-1
due E-1
, E-1
if E-1
any E-1
, E-1
to E-1
Vendor E-1
and/or E-1
verifying E-1
Licensees E-1
of E-1
any E-1
Products E-1
. None

Party E-1
B E-1
shall E-1
undertake E-1
to E-1
solicit E-1
orders E-1
for E-1
the E-1
above E-1
commodity E-1
from E-1
customers E-1
in E-1
the E-1
above E-1
territory E-1
for E-1
not E-1
less E-1
than E-1
RMB______ E-1
during None
the T-1
effective T-1
period T-1
of T-1
this T-1
agreement T-1
. None

Party E-1
A E-1
shall E-1
refer E-1
to E-1
Party E-1
B E-1
any E-1
enquiries E-1
or E-1
orders E-1
for E-1
the E-1
commodity E-1
in E-1
question E-1
received E-1
by E-1
Party E-1
A E-1
from E-1
other E-1
firms E-1
in E-1
territory E-1
during None
the T-1
validity T-1
of T-1
this T-1
agreement T-1
. None

Within None
the T-1
validity T-1
of T-1
this T-1
agreement T-1
, None
Party E-1
A E-1
shall E-1
bear E-1
all E-1
expenses E-1
for E-1
advertising E-1
and E-1
publicity E-1
in E-1
connection E-1
with E-1
the E-1
commodity E-1
in E-1
question E-1
in E-1
area E-1
and E-1
shall E-1
submit E-1
to E-1
PartyA E-1
all E-1
audio E-1
and E-1
video E-1
materials E-1
intended E-1
for E-1
advertising E-1
for E-1
prior E-1
approval E-1
. None

Within None
the T-1
validity T-1
of T-1
this T-1
agreement T-1
, None
Party E-1
B E-1
may E-1
use E-1
the E-1
trade-marks E-1
owned E-1
by E-1
Party E-1
A E-1
for E-1
the E-1
sale E-1
of E-1
the E-1
Automobile E-1
paint E-1
covered E-1
herein E-1
and E-1
shall E-1
acknowledge E-1
that E-1
all E-1
patents E-1
, E-1
trademarks E-1
, E-1
copy E-1
rights E-1
or E-1
any E-1
other E-1
industrial E-1
property E-1
rights E-1
used E-1
or E-1
embodied E-1
in E-1
theAutomobile E-1
paint E-1
shall E-1
remain E-1
to E-1
be E-1
the E-1
sole E-1
properties E-1
of E-1
Party E-1
A E-1
. None

This E-1
agreement E-1
, E-1
when E-1
duly E-1
signed E-1
by E-1
the E-1
both E-1
parties E-1
concerned E-1
, E-1
shall E-1
remain E-1
effect E-1
for E-1
_____ E-1
months E-1
from None
________ T-1
( T-1
date T-1
) T-1
to None
________ T-2
( T-2
date T-2
) T-2
. None

However E-2
, E-2
the E-2
party E-2
affected E-2
by E-2
the E-2
event E-2
of E-2
Force E-2
Majeure E-2
shall E-2
inform E-2
the E-2
other E-2
party E-2
of E-2
its E-2
occurrence E-2
in E-2
writing E-2
as E-2
soon E-2
as E-2
possible E-2
and E-2
thereafter E-2
send E-2
a E-2
certificate E-2
of E-2
the E-2
event E-2
issued E-2
by E-2
the E-2
relevant E-2
authorities E-2
to E-2
the E-2
other E-2
party E-2
within None
15 T-1
days T-1
after None
its E-1
occurrence E-1
. None

Within None
__________ T-1
days T-1
of None
receipt E-1
of E-1
the E-1
shipment E-1
, None
Distributor E-2
shall E-2
notify E-2
Supplier E-2
in E-2
writing E-2
of E-2
any E-2
shortages E-2
, E-2
defects E-2
or E-2
damage E-2
, E-2
which E-2
Distributor E-2
claims E-2
existed E-2
at E-2
the E-2
time E-2
of E-2
delivery E-2
. None

Within None
______ T-1
days T-1
after None
the E-1
receipt E-1
of E-1
such E-1
notice E-1
, None
Supplier E-2
willinvestigate E-2
the E-2
claim E-2
of E-2
shortages E-2
, E-2
defects E-2
or E-2
damage E-2
, E-2
inform E-2
Distributor E-2
of E-2
its E-2
findings E-2
, E-2
anddeliver E-2
to E-2
Distributor E-2
Products E-2
to E-2
replace E-2
any E-2
which E-2
Supplier E-2
determines E-2
, E-2
were E-2
in E-2
short E-2
supply E-2
, E-2
defective E-2
or E-2
damaged E-2
at E-2
the E-2
time E-2
of E-2
delivery E-2
. None

This E-1
clause E-1
shall E-1
survive E-1
and E-1
continue E-1
during E-1
and E-1
after None
the T-1
expiration T-1
or T-1
termination T-1
of T-1
this T-1
Agreement T-1
. None

Within None
five T-1
( T-1
5 T-1
) T-1
years T-1
after None
the E-1
expiration E-1
of E-1
this E-1
agreement E-1
, None
the E-2
Receiving E-2
Party E-2
understands E-2
and E-2
agrees E-2
to E-2
not E-2
be E-2
involved E-2
directly E-2
or E-2
indirectly E-2
, E-2
in E-2
activities E-2
that E-2
are E-2
in E-2
competition E-2
with E-2
the E-2
Disclosing E-2
Party E-2
. None

Upon None
termination E-1
of E-1
this E-1
Agreement E-1
, None
all T-1
Confidential T-1
Information T-1
disclosed T-1
under T-1
this T-1
Agreement T-1
shall T-1
be T-1
returned T-1
to T-1
the T-1
Disclosing T-1
Party T-1
. None

The E-1
purchase E-1
price E-1
of E-1
the E-1
decedent E-1
's E-1
interest E-1
in E-1
the E-1
partnership E-1
shall E-1
be E-1
the E-1
latter E-1
's E-1
capital E-1
amount E-1
at E-1
the E-1
time E-1
of E-1
the E-1
death E-1
of E-1
the E-1
decedent E-1
plus E-1
the E-1
decedent E-1
's E-1
income E-1
account E-1
at E-1
the E-1
end E-1
of E-1
the E-1
prior E-1
fiscal E-1
year E-1
, E-1
with E-1
addition E-1
to E-1
profits E-1
from E-1
the E-1
partnership E-1
, E-1
and E-1
deductions E-1
from E-1
partnership E-1
losses E-1
for None
the T-1
start T-1
of T-1
the T-1
fiscal T-1
year T-1
of T-1
the T-1
incident T-1
of T-1
death T-1
until None
the T-2
end T-2
of T-2
the T-2
calendar T-2
month T-2
of T-2
the T-2
occurrence T-2
of T-2
death T-2
. None

Notices E-1
sent E-1
as E-1
above E-1
shall E-1
be E-1
deemed E-1
to E-1
have E-1
been E-1
received E-1
3 E-1
working E-1
days E-1
after None
the T-1
day T-1
of T-1
posting T-1
. None

The E-1
annual E-1
accounting E-1
of E-1
the E-1
PARTNERSHIP E-1
shall E-1
occur E-1
at E-1
a E-1
time E-1
determined E-1
by E-1
the E-1
PARTNERS E-1
within None
the T-1
first T-1
meeting T-1
of T-1
each T-1
calendar T-1
year T-1
. None

Prior None
to None
termination E-2
of E-2
the E-2
PARTNERSHIP E-2
, None
all E-1
PARTNERS E-1
are E-1
to E-1
